PathwayL2,PathwayL1,Average
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
Signaling molecules and interaction,Environmental Information Processing,35.8333333333333
